iso3,year,life_expectancy
SAU,1968,50.857
SAU,1967,49.994
SAU,1966,49.187
SAU,1965,48.436
SAU,1964,47.732
SAU,1963,47.086
SAU,1962,46.469
SAU,1961,45.88
SAU,1960,45.31
SEN,2024,68.924
SEN,2023,68.683
SEN,2022,67.788
SEN,2021,66.868
SEN,2020,67.496
SEN,2019,67.668
SEN,2018,67.379
SEN,2017,67.059
SEN,2016,66.724
SEN,2015,66.451
SEN,2014,66.001
SEN,2013,65.638
SEN,2012,65.229
SEN,2011,64.799
SEN,2010,64.221
SEN,2009,63.751
SEN,2008,63.201
SEN,2007,62.653
SEN,2006,61.801
SEN,2005,60.98
SEN,2004,60.308
SEN,2003,59.474
SEN,2002,58.912
SEN,2001,58.158
SEN,2000,57.615
SEN,1999,57.315
SEN,1998,57.076
SEN,1997,57.107
SEN,1996,57.129
SEN,1995,57.336
SEN,1994,57.479
SEN,1993,57.348
SEN,1992,57.287
SEN,1991,57.037
SEN,1990,56.674
SEN,1989,56.209
SEN,1988,55.546
SEN,1987,54.632
SEN,1986,53.718
SEN,1985,52.586
SEN,1984,51.694
SEN,1983,50.811
SEN,1982,49.863
SEN,1981,49.083
SEN,1980,48.294
SEN,1979,47.478
SEN,1978,46.596
SEN,1977,45.714
SEN,1976,44.809
SEN,1975,43.938
SEN,1974,43.104
SEN,1973,42.429
SEN,1972,41.77
SEN,1971,41.243
SEN,1970,40.789
SEN,1969,40.398
SEN,1968,40.15
SEN,1967,39.992
SEN,1966,39.848
SEN,1965,39.761
SEN,1964,39.755
SEN,1963,39.745
SEN,1962,39.738
SEN,1961,39.715
SEN,1960,39.668
SRB,2024,75.9682926829268
SRB,2023,76.1414634146341
SRB,2022,75.2365853658537
SRB,2021,72.780487804878
SRB,2020,74.4780487804878
SRB,2019,75.9365853658537
SRB,2018,75.890243902439
SRB,2017,75.5390243902439
SRB,2016,75.6878048780488
SRB,2015,75.2878048780488
SRB,2014,75.3365853658537
SRB,2013,75.1853658536585
SRB,2012,74.8365853658537
SRB,2011,74.5365853658537
SRB,2010,74.3365853658537
SRB,2009,73.9853658536585
SRB,2008,73.8853658536585
SRB,2007,73.6317073170732
SRB,2006,73.3853658536585
SRB,2005,72.8341463414634
SRB,2004,72.6829268292683
SRB,2003,72.4365853658537
SRB,2002,72.2853658536585
SRB,2001,72.2341463414634
SRB,2000,71.5829268292683
SRB,1999,69.9271463414634
SRB,1998,72.1948780487805
SRB,1997,72.8280975609756
SRB,1996,72.7948536585366
SRB,1995,72.6157317073171
SRB,1994,72.2040243902439
SRB,1993,71.7946829268293
SRB,1992,71.5688292682927
SRB,1991,71.8760487804878
SRB,1990,72.1552682926829
SRB,1989,72.258756097561
SRB,1988,71.9700487804878
SRB,1987,71.7754878048781
SRB,1986,71.5618292682927
SRB,1985,71.3633414634146
SRB,1984,71.0908780487805
SRB,1983,71.032512195122
SRB,1982,70.9744634146341
SRB,1981,71.0449268292683
SRB,1980,70.9969756097561
SRB,1979,71.0845853658537
SRB,1978,71.3456829268293
SRB,1977,71.6648780487805
SRB,1976,71.7468536585366
SRB,1975,71.4935853658537
SRB,1974,71.0062926829268
SRB,1973,70.381487804878
SRB,1972,69.8716341463415
SRB,1971,69.6149024390244
SRB,1970,69.6292926829268
SRB,1969,69.9095609756098
SRB,1968,69.9547804878049
SRB,1967,69.9707317073171
SRB,1966,69.3070731707317
SRB,1965,68.6011463414634
SRB,1964,67.879
SRB,1963,67.2328780487805
SRB,1962,66.9230487804878
SRB,1961,66.1841951219512
SRB,1960,65.5898536585366
SYC,2024,76.2951219512195
SYC,2023,75.419512195122
SYC,2022,74.509756097561
SYC,2021,73.3975609756097
SYC,2020,77.2365853658537
SYC,2019,74.0463414634146
SYC,2018,72.8414634146341
SYC,2017,74.3
SYC,2016,74.309756097561
SYC,2015,74.2951219512195
SYC,2014,73.2292682926829
SYC,2013,73.119512195122
SYC,2012,74.2756097560976
SYC,2011,72.7243902439024
SYC,2010,73.1975609756098
SYC,2009,73.0829268292683
SYC,2008,73.1634146341463
SYC,2007,73.1439024390244
SYC,2006,72.2170731707317
SYC,2005,72.1317073170732
SYC,2004,72.6609756097561
SYC,2003,71.0292682926829
SYC,2002,71.0878048780488
SYC,2001,73.2536585365854
SYC,2000,72.7780487804878
SYC,1999,72.6682926829268
SYC,1998,71.7463414634146
SYC,1997,71.2121951219512
SYC,1996,71.5609756097561
SYC,1995,72.4829268292683
SYC,1994,70.7292682926829
SYC,1993,69.4682926829268
SYC,1992,71.2146341463415
SYC,1991,70.7121951219512
SYC,1990,68.1073170731707
SYC,1989,67.9707317073171
SYC,1988,68.7024390243902
SYC,1987,68.2365853658537
SYC,1986,68.6560975609756
SYC,1985,69.6975609756098
SYC,1984,69.5536585365854
SYC,1983,70.3829268292683
SYC,1982,69.3243902439024
SYC,1981,70.1878048780488
SYC,1980,69.5975609756098
SYC,1979,68.3445853658537
SYC,1978,68.0320731707317
SYC,1977,67.6752195121951
SYC,1976,67.2967073170732
SYC,1975,66.9132195121951
SYC,1974,66.4828780487805
SYC,1973,65.9660487804878
SYC,1972,65.3703902439024
SYC,1971,64.6586097560976
SYC,1970,63.992243902439
SYC,1969,63.2811219512195
SYC,1968,62.6659512195122
SYC,1967,62.1034634146342
SYC,1966,61.727
SYC,1965,61.4950975609756
SYC,1964,61.1964146341464
SYC,1963,60.936756097561
SYC,1962,60.6882926829268
SYC,1961,60.6061219512195
SYC,1960,60.5314390243903
SLE,2024,61.964
SLE,2023,61.786
SLE,2022,61.275
SLE,2021,60.26
SLE,2020,59.694
SLE,2019,59.593
SLE,2018,59.059
SLE,2017,57.761
SLE,2016,56.937
SLE,2015,55.454
SLE,2014,54.281
SLE,2013,54.051
SLE,2012,53.159
SLE,2011,52.594
SLE,2010,51.927
SLE,2009,51.312
SLE,2008,50.693
SLE,2007,50.024
SLE,2006,49.547
SLE,2005,48.306
SLE,2004,47.485
SLE,2003,46.784
SLE,2002,46.174
SLE,2001,45.448
SLE,2000,44.834
SLE,1999,41.962
SLE,1998,42.714
SLE,1997,43.649
SLE,1996,43.528
SLE,1995,42.579
SLE,1994,42.808
SLE,1993,43.428
SLE,1992,43.451
SLE,1991,43.287
SLE,1990,43.72
SLE,1989,43.741
SLE,1988,43.765
SLE,1987,43.748
SLE,1986,43.502
SLE,1985,43.556
SLE,1984,43.561
SLE,1983,43.455
SLE,1982,43.302
SLE,1981,43.086
SLE,1980,42.839
SLE,1979,42.53
SLE,1978,42.192
SLE,1977,41.826
SLE,1976,41.425
SLE,1975,40.99
SLE,1974,40.412
SLE,1973,39.96
SLE,1972,39.505
SLE,1971,39.104
SLE,1970,38.619
SLE,1969,38.23
SLE,1968,37.761
SLE,1967,37.281
SLE,1966,36.64
SLE,1965,35.93
SLE,1964,35.298
SLE,1963,34.705
SLE,1962,34.155
SLE,1961,33.633
SLE,1960,33.09
SGP,2024,83.3463414634146
SGP,2023,83.0975609756098
SGP,2022,82.8951219512195
SGP,2021,83.0926829268293
SGP,2020,83.5439024390244
SGP,2019,83.5951219512195
SGP,2018,83.2975609756098
SGP,2017,83.0951219512195
SGP,2016,82.8463414634146
SGP,2015,82.7439024390244
SGP,2014,82.4951219512195
SGP,2013,82.2463414634147
SGP,2012,81.9951219512195
SGP,2011,81.7439024390244
SGP,2010,81.5414634146342
SGP,2009,81.2414634146342
SGP,2008,80.790243902439
SGP,2007,80.4414634146342
SGP,2006,80.1414634146341
SGP,2005,79.990243902439
SGP,2004,79.490243902439
SGP,2003,79.0390243902439
SGP,2002,78.5512195121951
SGP,2001,78.2512195121951
SGP,2000,77.9512195121951
SGP,1999,77.5512195121951
SGP,1998,77.3
SGP,1997,76.8975609756097
SGP,1996,76.5951219512195
SGP,1995,76.2951219512195
SGP,1994,76.1975609756098
SGP,1993,76.0463414634146
SGP,1992,75.9463414634146
SGP,1991,75.6463414634146
SGP,1990,75.2951219512195
SGP,1989,74.9463414634146
SGP,1988,74.6975609756098
SGP,1987,74.5487804878049
SGP,1986,74.2463414634146
SGP,1985,73.890243902439
SGP,1984,73.290243902439
SGP,1983,73.0365853658537
SGP,1982,72.6878048780488
SGP,1981,72.5878048780488
SGP,1980,72.190243902439
SGP,1979,71.461756097561
SGP,1978,71.2835609756098
SGP,1977,71.0261219512195
SGP,1976,70.7470487804878
SGP,1975,70.405512195122
SGP,1974,69.894512195122
SGP,1973,69.5304634146342
SGP,1972,69.1635609756098
SGP,1971,69.0002195121951
SGP,1970,68.724756097561
SGP,1969,68.3339756097561
SGP,1968,67.9807804878049
SGP,1967,67.6523902439025
SGP,1966,67.5478292682927
SGP,1965,67.2328536585366
SGP,1964,67.0024146341463
SGP,1963,66.7795365853659
SGP,1962,66.3726341463415
SGP,1961,65.9597073170732
SGP,1960,65.5621951219512
SXM,2024,76.528
SXM,2023,76.371
SXM,2022,76.18
SXM,2021,74.505
SXM,2020,75.002
SXM,2019,75.68
SXM,2018,75.693
SXM,2017,75.455
SXM,2016,75.952
SXM,2015,75.899
SXM,2014,75.735
SXM,2013,75.391
SXM,2012,75.125
SXM,2011,74.868
SXM,2010,74.821
SXM,2009,74.796
SXM,2008,74.852
SXM,2007,74.812
SXM,2006,74.779
SXM,2005,74.681
SXM,2004,74.618
SXM,2003,74.588
SXM,2002,74.585
SXM,2001,74.525
SXM,2000,74.409
SXM,1999,74.222
SXM,1998,73.9
SXM,1997,73.551
SXM,1996,73.188
SXM,1995,72.849
SXM,1994,72.597
SXM,1993,72.462
SXM,1992,72.402
SXM,1991,72.384
SXM,1990,72.414
SXM,1989,72.441
SXM,1988,72.456
SXM,1987,72.435
SXM,1986,72.436
SXM,1985,72.385
SXM,1984,72.28
SXM,1983,72.146
SXM,1982,72.01
SXM,1981,71.864
SXM,1980,71.79
SXM,1979,71.839
SXM,1978,71.971
SXM,1977,72.133
SXM,1976,72.276
SXM,1975,72.308
SXM,1974,72.243
SXM,1973,72.061
SXM,1972,71.729
SXM,1971,71.309
SXM,1970,70.856
SXM,1969,70.208
SXM,1968,69.551
SXM,1967,69.024
SXM,1966,68.505
SXM,1965,68.048
SXM,1964,67.782
SXM,1963,67.467
SXM,1962,67.054
SXM,1961,66.678
SXM,1960,66.351
SVK,2024,78.3707317073171
SVK,2023,78.119512195122
SVK,2022,76.9658536585366
SVK,2021,74.6146341463415
SVK,2020,76.8658536585366
SVK,2019,77.6658536585366
SVK,2018,77.2658536585366
SVK,2017,77.1658536585366
SVK,2016,77.1658536585366
SVK,2015,76.5634146341463
SVK,2014,76.8121951219512
SVK,2013,76.4121951219512
SVK,2012,76.109756097561
SVK,2011,75.9585365853659
SVK,2010,75.1121951219512
SVK,2009,74.909756097561
SVK,2008,74.7048780487805
SVK,2007,74.2073170731707
SVK,2006,74.2048780487805
SVK,2005,73.9048780487805
SVK,2004,73.9585365853659
SVK,2003,73.6048780487805
SVK,2002,73.6048780487805
SVK,2001,73.4024390243903
SVK,2000,73.0512195121951
SVK,1999,72.9024390243902
SVK,1998,72.5512195121951
SVK,1997,72.7048780487805
SVK,1996,72.6536585365854
SVK,1995,72.2536585365854
SVK,1994,72.3
SVK,1993,72.4487804878049
SVK,1992,71.7951219512195
SVK,1991,70.8829268292683
SVK,1990,70.9326829268293
SVK,1989,71.0263414634146
SVK,1988,71.2078048780488
SVK,1987,71.0887804878049
SVK,1986,71.0212195121951
SVK,1985,70.7346341463415
SVK,1984,70.7509756097561
SVK,1983,70.4790243902439
SVK,1982,70.6890243902439
SVK,1981,70.6292682926829
SVK,1980,70.4085365853659
SVK,1979,70.7447317073171
SVK,1978,70.4264390243902
SVK,1977,70.4231219512195
SVK,1976,70.4631951219512
SVK,1975,70.3050487804878
SVK,1974,70.1781707317073
SVK,1973,70.0213902439024
SVK,1972,70.2982195121951
SVK,1971,69.8625609756098
SVK,1970,69.7125853658537
SVK,1969,69.7953902439024
SVK,1968,70.436756097561
SVK,1967,70.9255853658537
SVK,1966,70.3774390243903
SVK,1965,70.2352682926829
SVK,1964,71.0198780487805
SVK,1963,70.6334146341463
SVK,1962,70.2702926829268
SVK,1961,70.7239024390244
SVK,1960,70.2697804878049
SVN,2024,82.2853658536585
SVN,2023,81.9292682926829
SVN,2022,81.2829268292683
SVN,2021,80.6756097560976
SVN,2020,80.5317073170732
SVN,2019,81.5292682926829
SVN,2018,81.3780487804878
SVN,2017,81.0292682926829
SVN,2016,81.1756097560976
SVN,2015,80.7756097560976
SVN,2014,81.0780487804878
SVN,2013,80.3219512195122
SVN,2012,80.1243902439024
SVN,2011,79.9707317073171
SVN,2010,79.4219512195122
SVN,2009,78.9707317073171
SVN,2008,78.7658536585366
SVN,2007,78.5609756097561
SVN,2006,78.0865853658537
SVN,2005,77.6121951219512
SVN,2004,77.2073170731707
SVN,2003,76.8585365853659
SVN,2002,76.0073170731707
SVN,2001,75.7585365853659
SVN,2000,75.4121951219512
SVN,1999,75.009756097561
SVN,1998,74.8073170731708
SVN,1997,74.7073170731707
SVN,1996,74.4585365853658
SVN,1995,73.9585365853659
SVN,1994,73.4048780487805
SVN,1993,73.2536585365854
SVN,1992,73.3048780487805
SVN,1991,73.3536585365854
SVN,1990,73.2048780487805
SVN,1989,72.7048780487805
SVN,1988,72.4463414634146
SVN,1987,72.0024390243902
SVN,1986,71.8024390243903
SVN,1985,71.3512195121951
SVN,1984,70.9024390243903
SVN,1983,70.5414634146342
SVN,1982,71.0536585365854
SVN,1981,71.2048780487805
SVN,1980,71.1048780487805
SVN,1979,70.8536585365854
SVN,1978,70.7024390243902
SVN,1977,70.5560975609756
SVN,1976,70.3073170731707
SVN,1975,70.3585365853659
SVN,1974,70.1609756097561
SVN,1973,69.4048780487805
SVN,1972,69.0585365853659
SVN,1971,68.8341463414634
SVN,1970,68.609756097561
SVN,1969,68.3609756097561
SVN,1968,68.9170731707317
SVN,1967,69.3658536585366
SVN,1966,69.0121951219512
SVN,1965,68.3658536585366
SVN,1964,68.6634146341463
SVN,1963,68.6219512195122
SVN,1962,68.9780487804878
SVN,1961,68.9780487804878
SVN,1960,68.9780487804878
SLB,2024,70.694
SLB,2023,70.528
SLB,2022,70.409
SLB,2021,68.89
SLB,2020,69.258
SLB,2019,69.981
SLB,2018,69.806
SLB,2017,69.652
SLB,2016,69.501
SLB,2015,69.323
SLB,2014,68.984
SLB,2013,69.007
SLB,2012,68.961
SLB,2011,68.824
SLB,2010,68.669
SLB,2009,68.397
SLB,2008,68.336
SLB,2007,67.845
SLB,2006,67.968
SLB,2005,67.79
SLB,2004,67.628
SLB,2003,67.479
SLB,2002,67.35
SLB,2001,67.237
SLB,2000,67.116
SLB,1999,67.001
SLB,1998,66.89
SLB,1997,66.768
SLB,1996,66.739
SLB,1995,66.717
SLB,1994,66.661
SLB,1993,66.558
SLB,1992,66.471
SLB,1991,66.357
SLB,1990,66.194
SLB,1989,66.051
SLB,1988,65.866
SLB,1987,65.683
SLB,1986,64.718
SLB,1985,65.288
SLB,1984,65.049
SLB,1983,64.771
SLB,1982,64.456
SLB,1981,64.077
SLB,1980,63.669
SLB,1979,63.134
SLB,1978,62.536
SLB,1977,61.528
SLB,1976,61.153
SLB,1975,58.404
SLB,1974,59.611
SLB,1973,58.777
SLB,1972,57.913
SLB,1971,57.015
SLB,1970,56.061
SLB,1969,55.099
SLB,1968,54.142
SLB,1967,53.059
SLB,1966,52.256
SLB,1965,51.406
SLB,1964,50.583
SLB,1963,49.815
SLB,1962,49.037
SLB,1961,48.336
SLB,1960,47.683
SOM,2024,58.967
SOM,2023,58.816
SOM,2022,53.931
SOM,2021,55.703
SOM,2020,57.095
SOM,2019,57.249
SOM,2018,54.767
SOM,2017,52.19
SOM,2016,55.283
SOM,2015,55.056
SOM,2014,54.442
SOM,2013,54.016
SOM,2012,49.138
SOM,2011,32.453
SOM,2010,48.9
SOM,2009,52.101
SOM,2008,51.456
SOM,2007,50.885
SOM,2006,50.915
SOM,2005,50.894
SOM,2004,50.685
SOM,2003,50.721
SOM,2002,50.82
SOM,2001,50.829
SOM,2000,50.747
SOM,1999,50.611
SOM,1998,50.755
SOM,1997,50.278
SOM,1996,50.524
SOM,1995,50.65
SOM,1994,50.303
SOM,1993,50.551
SOM,1992,25.034
SOM,1991,25.418
SOM,1990,46.896
SOM,1989,46.648
SOM,1988,43.933
SOM,1987,49.002
SOM,1986,48.431
SOM,1985,48.279
SOM,1984,48.438
SOM,1983,48.23
SOM,1982,48.02
SOM,1981,47.817
SOM,1980,47.611
SOM,1979,47.405
SOM,1978,47.013
SOM,1977,47.004
SOM,1976,44.727
SOM,1975,44.49
SOM,1974,44.259
SOM,1973,46.224
SOM,1972,46.032
SOM,1971,45.837
SOM,1970,45.644
SOM,1969,45.453
SOM,1968,45.254
SOM,1967,45.051
SOM,1966,44.843
SOM,1965,44.631
SOM,1964,44.393
SOM,1963,44.194
SOM,1962,43.972
SOM,1961,43.667
SOM,1960,43.543
ZAF,2024,66.312
ZAF,2023,66.139
ZAF,2022,65.454
ZAF,2021,62.01
ZAF,2020,65.15
ZAF,2019,66.071
ZAF,2018,65.726
ZAF,2017,65.422
ZAF,2016,64.749
ZAF,2015,64.053
ZAF,2014,63.184
ZAF,2013,62.388
ZAF,2012,61.737
ZAF,2011,60.602
ZAF,2010,58.886
ZAF,2009,57.413
ZAF,2008,55.982
ZAF,2007,54.948
ZAF,2006,54.22
ZAF,2005,53.914
ZAF,2004,53.963
ZAF,2003,54.245
ZAF,2002,55.58
ZAF,2001,57.161
ZAF,2000,58.368
ZAF,1999,59.19
ZAF,1998,59.912
ZAF,1997,60.538
ZAF,1996,61.079
ZAF,1995,61.603
ZAF,1994,62.069
ZAF,1993,62.618
ZAF,1992,62.839
ZAF,1991,62.983
ZAF,1990,62.942
ZAF,1989,63.017
ZAF,1988,62.902
ZAF,1987,62.694
ZAF,1986,62.421
ZAF,1985,62.195
ZAF,1984,61.837
ZAF,1983,61.393
ZAF,1982,60.936
ZAF,1981,60.445
ZAF,1980,59.961
ZAF,1979,59.472
ZAF,1978,58.991
ZAF,1977,58.48
ZAF,1976,58.0
ZAF,1975,57.591
ZAF,1974,57.11
ZAF,1973,56.72
ZAF,1972,56.377
ZAF,1971,56.02
ZAF,1970,55.681
ZAF,1969,55.44
ZAF,1968,55.191
ZAF,1967,54.955
ZAF,1966,54.731
ZAF,1965,54.427
ZAF,1964,54.215
ZAF,1963,53.895
ZAF,1962,53.566
ZAF,1961,53.067
ZAF,1960,52.575
SSD,2024,57.738
SSD,2023,57.617
SSD,2022,57.203
SSD,2021,57.047
SSD,2020,57.648
SSD,2019,58.129
SSD,2018,51.905
SSD,2017,35.351
SSD,2016,36.72
SSD,2015,39.757
SSD,2014,45.625
SSD,2013,58.285
SSD,2012,58.241
SSD,2011,57.674
SSD,2010,57.485
SSD,2009,56.848
SSD,2008,56.28
SSD,2007,55.425
SSD,2006,54.653
SSD,2005,53.965
SSD,2004,53.052
SSD,2003,52.324
SSD,2002,49.394
SSD,2001,48.55
SSD,2000,47.591
SSD,1999,44.537
SSD,1998,19.048
SSD,1997,33.068
SSD,1996,32.124
SSD,1995,31.51
SSD,1994,44.858
SSD,1993,22.263
SSD,1992,21.938
SSD,1991,29.185
SSD,1990,28.628
SSD,1989,28.217
SSD,1988,10.989
SSD,1987,20.721
SSD,1986,32.816
SSD,1985,32.36
SSD,1984,31.788
SSD,1983,34.733
SSD,1982,38.677
SSD,1981,38.313
SSD,1980,38.034
SSD,1979,37.805
SSD,1978,37.592
SSD,1977,37.397
SSD,1976,37.092
SSD,1975,36.867
SSD,1974,36.589
SSD,1973,36.277
SSD,1972,31.291
SSD,1971,30.993
SSD,1970,25.632
SSD,1969,25.396
SSD,1968,26.103
SSD,1967,25.858
SSD,1966,25.633
SSD,1965,28.781
SSD,1964,32.458
SSD,1963,28.249
SSD,1962,28.506
SSD,1961,28.278
SSD,1960,28.054
ESP,2024,83.8878048780488
ESP,2023,83.9341463414634
ESP,2022,83.1341463414634
ESP,2021,83.1780487804878
ESP,2020,82.2317073170732
ESP,2019,83.8317073170732
ESP,2018,83.4317073170732
ESP,2017,83.2829268292683
ESP,2016,83.3292682926829
ESP,2015,82.8317073170732
ESP,2014,83.2292682926829
ESP,2013,83.0780487804878
ESP,2012,82.4268292682927
ESP,2011,82.4756097560976
ESP,2010,81.6268292682927
ESP,2009,81.4756097560976
ESP,2008,81.1756097560976
ESP,2007,80.8731707317073
ESP,2006,80.8219512195122
ESP,2005,80.1707317073171
ESP,2004,79.8707317073171
ESP,2003,79.619512195122
ESP,2002,79.5682926829268
ESP,2001,79.3682926829268
ESP,2000,78.9658536585366
ESP,1999,78.7170731707317
ESP,1998,78.6658536585366
ESP,1997,78.6041463414634
ESP,1996,78.1204878048781
ESP,1995,77.9807317073171
ESP,1994,77.9014634146342
ESP,1993,77.5465853658537
ESP,1992,77.41
ESP,1991,76.9712195121951
ESP,1990,76.8375609756098
ESP,1989,76.8136585365854
ESP,1988,76.7470731707317
ESP,1987,76.7280487804878
ESP,1986,76.5104878048781
ESP,1985,76.259512195122
ESP,1984,76.2953658536586
ESP,1983,75.9090243902439
ESP,1982,76.1341463414634
ESP,1981,75.5285365853659
ESP,1980,75.3492682926829
ESP,1979,74.8187804878049
ESP,1978,74.2956097560976
ESP,1977,74.1319512195122
ESP,1976,73.6426829268293
ESP,1975,73.3187804878049
ESP,1974,72.969756097561
ESP,1973,72.6107317073171
ESP,1972,72.8180487804878
ESP,1971,71.630243902439
ESP,1970,72.0273170731707
ESP,1969,71.0575609756098
ESP,1968,71.5378048780488
ESP,1967,71.2529268292683
ESP,1966,71.0551219512195
ESP,1965,70.8092682926829
ESP,1964,70.399756097561
ESP,1963,69.6812195121951
ESP,1962,69.5190243902439
ESP,1961,69.4804878048781
ESP,1960,69.1092682926829
LKA,2024,77.672
LKA,2023,77.483
LKA,2022,77.3
LKA,2021,76.278
LKA,2020,76.928
LKA,2019,76.698
LKA,2018,76.485
LKA,2017,76.239
LKA,2016,76.136
LKA,2015,75.99
LKA,2014,75.757
LKA,2013,75.546
LKA,2012,75.187
LKA,2011,74.74
LKA,2010,74.463
LKA,2009,70.298
LKA,2008,72.556
LKA,2007,72.983
LKA,2006,72.825
LKA,2005,73.073
LKA,2004,68.022
LKA,2003,72.442
LKA,2002,72.271
LKA,2001,71.804
LKA,2000,71.179
LKA,1999,70.427
LKA,1998,70.134
LKA,1997,69.934
LKA,1996,69.841
LKA,1995,69.746
LKA,1994,70.211
LKA,1993,70.049
LKA,1992,69.619
LKA,1991,69.131
LKA,1990,69.239
LKA,1989,67.284
LKA,1988,68.995
LKA,1987,69.009
LKA,1986,68.962
LKA,1985,68.881
LKA,1984,68.761
LKA,1983,68.726
LKA,1982,68.665
LKA,1981,68.38
LKA,1980,68.006
LKA,1979,67.514
LKA,1978,66.844
LKA,1977,66.391
LKA,1976,65.84
LKA,1975,65.355
LKA,1974,64.966
LKA,1973,64.785
LKA,1972,64.625
LKA,1971,64.24
LKA,1970,64.352
LKA,1969,64.138
LKA,1968,63.869
LKA,1967,63.556
LKA,1966,63.156
LKA,1965,62.793
LKA,1964,62.376
LKA,1963,62.031
LKA,1962,61.627
LKA,1961,61.158
LKA,1960,60.602
KNA,2024,72.281
KNA,2023,72.145
KNA,2022,70.313
KNA,2021,69.271
KNA,2020,71.181
KNA,2019,71.54
KNA,2018,71.336
KNA,2017,71.284
KNA,2016,71.227
KNA,2015,71.211
KNA,2014,71.228
KNA,2013,71.29
KNA,2012,71.362
KNA,2011,71.4
KNA,2010,71.452
KNA,2009,71.488
KNA,2008,71.479
KNA,2007,71.437
KNA,2006,71.356
KNA,2005,71.151
KNA,2004,70.92
KNA,2003,70.614
KNA,2002,70.194
KNA,2001,69.767
KNA,2000,69.249
KNA,1999,68.725
KNA,1998,67.891
KNA,1997,67.811
KNA,1996,67.488
KNA,1995,67.23
KNA,1994,67.002
KNA,1993,66.708
KNA,1992,66.339
KNA,1991,65.958
KNA,1990,65.641
KNA,1989,65.45
KNA,1988,65.451
KNA,1987,65.516
KNA,1986,65.554
KNA,1985,65.482
KNA,1984,65.334
KNA,1983,65.118
KNA,1982,64.868
KNA,1981,64.62
KNA,1980,64.385
KNA,1979,64.198
KNA,1978,63.995
KNA,1977,63.73
KNA,1976,63.49
KNA,1975,63.191
KNA,1974,62.888
KNA,1973,62.517
KNA,1972,62.137
KNA,1971,61.74
KNA,1970,61.372
KNA,1969,61.079
KNA,1968,60.776
KNA,1967,60.445
KNA,1966,60.081
KNA,1965,59.595
KNA,1964,59.04
KNA,1963,58.43
KNA,1962,57.84
KNA,1961,57.338
KNA,1960,56.84
LCA,2024,72.846
LCA,2023,72.697
LCA,2022,72.67
LCA,2021,69.119
LCA,2020,72.308
LCA,2019,72.249
LCA,2018,72.655
LCA,2017,72.522
LCA,2016,72.552
LCA,2015,72.932
LCA,2014,72.676
LCA,2013,72.687
LCA,2012,72.86
LCA,2011,72.962
LCA,2010,72.768
LCA,2009,72.946
LCA,2008,72.963
LCA,2007,72.86
LCA,2006,72.794
LCA,2005,72.544
LCA,2004,72.453
LCA,2003,72.188
LCA,2002,71.707
LCA,2001,71.367
LCA,2000,70.779
LCA,1999,70.692
LCA,1998,70.68
LCA,1997,70.778
LCA,1996,70.963
LCA,1995,71.172
LCA,1994,71.076
LCA,1993,71.05
LCA,1992,70.734
LCA,1991,70.309
LCA,1990,70.008
LCA,1989,70.028
LCA,1988,69.736
LCA,1987,69.671
LCA,1986,70.229
LCA,1985,70.308
LCA,1984,70.522
LCA,1983,69.987
LCA,1982,68.977
LCA,1981,68.688
LCA,1980,67.801
LCA,1979,67.364
LCA,1978,67.38
LCA,1977,66.957
LCA,1976,66.198
LCA,1975,65.909
LCA,1974,65.419
LCA,1973,64.573
LCA,1972,64.645
LCA,1971,64.492
LCA,1970,64.29
LCA,1969,64.026
LCA,1968,63.749
LCA,1967,63.161
LCA,1966,62.533
LCA,1965,61.924
LCA,1964,61.339
LCA,1963,60.538
LCA,1962,59.877
LCA,1961,59.095
LCA,1960,57.865
MAF,2024,80.438
MAF,2023,80.224
MAF,2022,80.236
MAF,2021,80.206
MAF,2020,80.085
MAF,2019,80.078
MAF,2018,80.029
MAF,2017,78.762
MAF,2016,79.885
MAF,2015,79.829
MAF,2014,79.727
MAF,2013,79.528
MAF,2012,79.302
MAF,2011,79.016
MAF,2010,78.752
MAF,2009,78.513
MAF,2008,78.326
MAF,2007,78.16
MAF,2006,77.989
MAF,2005,77.802
MAF,2004,77.612
MAF,2003,77.419
MAF,2002,77.219
MAF,2001,77.009
MAF,2000,76.793
MAF,1999,76.565
MAF,1998,76.338
MAF,1997,76.105
MAF,1996,75.885
MAF,1995,75.714
MAF,1994,75.533
MAF,1993,75.349
MAF,1992,75.15
MAF,1991,74.925
MAF,1990,74.565
MAF,1989,74.205
MAF,1988,73.858
MAF,1987,73.519
MAF,1986,73.201
MAF,1985,72.943
MAF,1984,72.734
MAF,1983,72.55
MAF,1982,72.419
MAF,1981,72.384
MAF,1980,72.347
MAF,1979,72.296
MAF,1978,72.238
MAF,1977,72.174
MAF,1976,72.116
MAF,1975,72.046
MAF,1974,71.933
MAF,1973,71.78
MAF,1972,71.568
MAF,1971,71.305
MAF,1970,70.982
MAF,1969,70.559
MAF,1968,70.15
MAF,1967,69.775
MAF,1966,69.401
MAF,1965,69.034
MAF,1964,68.757
MAF,1963,68.487
MAF,1962,68.194
MAF,1961,67.912
MAF,1960,67.648
VCT,2024,71.382
VCT,2023,71.23
VCT,2022,71.191
VCT,2021,69.132
VCT,2020,69.605
VCT,2019,70.994
VCT,2018,71.017
VCT,2017,71.013
VCT,2016,70.7
VCT,2015,70.463
VCT,2014,70.355
VCT,2013,70.091
VCT,2012,70.539
VCT,2011,70.609
