iso3,year,intentional_homicides
KGZ,2020,1.74734308054439
KGZ,2019,2.19768195988342
KGZ,2018,2.91877015081634
KGZ,2017,3.26347187848511
KGZ,2016,2.99621670022045
KGZ,2015,5.1182002192939
KGZ,2014,5.47521345205193
KGZ,2013,5.25185158302322
KGZ,2012,6.75966182479206
KGZ,2011,8.46332327339597
KGZ,2010,16.7641099769876
KGZ,2009,7.85422557335847
KGZ,2008,7.93534652630682
KGZ,2007,8.02409698047058
KGZ,2006,8.70349363308218
KGZ,2005,9.67422872162259
KGZ,2004,8.31515014402673
KGZ,2003,8.37731757493411
KGZ,2002,8.23403408769907
KGZ,2001,7.7778062113238
KGZ,2000,8.73857279190491
KGZ,1999,8.90741045121074
KGZ,1998,8.87863470413882
KGZ,1997,9.32920864722012
KGZ,1996,11.2109487983656
KGZ,1995,11.7167926386129
KGZ,1994,12.0828324637825
KGZ,1993,12.2216562396016
KGZ,1992,10.5069561437854
KGZ,1991,8.28124183330403
KGZ,1990,13.7895233924514
LVA,2023,2.49681788529087
LVA,2022,3.56181584561495
LVA,2021,3.02293132059141
LVA,2020,3.68203328189884
LVA,2019,3.39556267869149
LVA,2018,4.35777769938389
LVA,2017,4.16968239374774
LVA,2016,3.52065424981236
LVA,2015,3.38748763187818
LVA,2014,3.20938906771761
LVA,2013,2.48384260386188
LVA,2012,3.44042305407829
LVA,2002,9.25865435409853
LVA,2001,9.36577455169373
LVA,2000,10.0493494840736
LVA,1999,9.57829566567482
LVA,1998,10.3725444556883
LVA,1997,11.178552303501
LVA,1996,10.9035925099643
LVA,1995,11.5851129689306
LVA,1994,13.8027675738879
LVA,1993,15.0946634319102
LVA,1992,9.90505488605076
LBN,2020,2.24466989542556
LBN,2019,3.14085853124481
LBN,2018,2.87427415177788
LBN,2017,3.99342351327765
LBN,2016,3.7165552530385
LBN,2015,3.56896263234324
LBN,2014,3.78131966638362
LBN,2013,4.10903820386976
LBN,2012,3.70530098694703
LBN,2011,3.29669003490076
LBN,2010,3.2333006961713
LBN,2009,2.90448074244136
LBN,2008,3.71546935666648
LSO,2008,38.2397413122181
LSO,2007,45.820633466418
LSO,1994,43.2119611538476
LSO,1993,34.9670021921418
LSO,1992,34.1647740360529
LSO,1991,29.7984371832389
LSO,1990,28.6788499283858
LBR,2012,3.08709483452429
LBR,2011,3.81410073040029
LBR,2010,3.17820882063815
LBR,2009,3.67737734519985
LBR,2008,4.63229096754295
LBR,2007,2.72550152294211
LIE,2021,5.12242598094458
LIE,2020,2.57951350375319
LIE,2019,2.60145681581686
LIE,2018,2.62271004629083
LIE,2017,2.64197302545541
LIE,2014,2.69088462832156
LIE,2010,2.77789352334125
LIE,2009,0.0
LIE,2008,2.82139179257128
LIE,2007,0.0
LIE,2004,2.90794887825872
LIE,1999,3.05558101873071
LTU,2023,2.62779952622526
LTU,2022,2.37848472418186
LTU,2021,2.57650105788629
LTU,2020,3.6126075712028
LTU,2019,3.36307869103253
LTU,2018,3.28280899974951
LTU,2017,3.53442753319048
LTU,2016,5.33266506558917
LTU,2015,5.91926942449559
LTU,2014,5.42076007920446
LTU,2013,6.69289628495243
LTU,2012,6.75962941837572
LTU,2011,6.96681994220841
LTU,2010,7.06971693208504
LTU,2009,7.96648008664495
LTU,2008,9.31692408317012
LTU,2007,8.57220488869441
LTU,2006,8.80785660809442
LTU,2005,11.1971869776715
LTU,2004,10.1578494263184
LTU,2002,8.50742461528947
LTU,2001,10.1641115299608
LTU,2000,10.5702145067909
LTU,1999,8.77117909768411
LTU,1998,8.76606871836834
LTU,1997,10.9419324796014
LTU,1996,11.250901634756
LTU,1995,13.8404946405304
LTU,1994,12.7226776393605
LTU,1993,11.3037442430044
LTU,1992,7.19396345331341
LTU,1991,5.78158443781183
LTU,1990,4.87143142276244
LUX,2022,1.5306610542428
LUX,2021,0.624732536382861
LUX,2020,0.475739656230524
LUX,2019,0.644991719918795
LUX,2018,0.493339099919257
LUX,2017,0.335291716366678
LUX,2016,0.856889217934349
LUX,2015,0.877907630070794
LUX,2014,0.719063635334068
LUX,2013,0.18404224873862
LUX,2011,0.771331163321661
LUX,2010,1.97079284996354
LUX,2009,1.00364020301634
LUX,2008,1.63602360373054
LUX,2007,1.45751348199971
LUX,2006,1.48033480943861
LUX,2005,0.859543131337116
LUX,2004,0.436399659171866
LUX,2003,0.6639547802531
LUX,2002,1.34412064826939
LUX,2001,2.03734452514592
LUX,2000,0.917152470866079
LUX,1999,1.39568315201083
LUX,1998,0.943052590506525
LUX,1997,0.954725713269613
LUX,1996,0.966705455723078
LUX,1995,0.489923498445718
LUX,1994,1.49034998385454
MAC,2023,0.560293537784445
MAC,2022,0.283947120527744
MAC,2021,0.432026405453901
MAC,2020,0.29279726058883
MAC,2019,0.29807414296232
MAC,2018,0.303595174051113
MAC,2017,0.309332005267924
MAC,2016,0.157651248637302
MAC,2015,0.160725450392893
MAC,2014,0.163852768456376
MAC,2013,0.167016566373219
MAC,2012,0.680914229490225
MAC,2011,0.694887797335974
MAC,2010,0.355362554203895
MAC,2009,0.909946258573969
MAC,2008,0.746366129905025
MAC,2007,1.14881896623525
MAC,2006,1.9656154882638
MAC,2005,0.807411227658679
MAC,2004,0.829531314807134
MAC,2003,1.70556418997427
MAC,2002,0.438583025959729
MAC,2001,1.79724796405504
MAC,2000,2.28671259910041
MAC,1999,8.59960139685417
MAC,1998,5.67630850736738
MAC,1997,7.22771394635591
MAC,1996,4.17661171146492
MAC,1995,2.00655642311252
MAC,1994,3.33229519521482
MAC,1993,3.14690953815169
MAC,1992,0.805913254183697
MAC,1991,3.31246937691071
MWI,2012,1.77598671180007
MWI,2011,2.24696688131315
MWI,2010,3.50724242187769
MWI,2009,2.22287241240285
MWI,2008,5.58082927903377
MWI,2007,5.08237011984744
MWI,2006,6.2203093403021
MWI,2005,1.55762857746883
MWI,2004,3.28780615094934
MWI,2003,2.46273593215458
MWI,2002,4.77255051159721
MWI,2001,7.76326626834498
MWI,2000,6.18596313059929
MYS,2023,0.734492430713877
MYS,2022,0.691732496782795
MYS,2021,0.708818550137325
MYS,2020,0.746542626101193
MYS,2019,0.9270169844912
MYS,2018,0.981435762735261
MYS,2017,1.1713566700858
MYS,2016,1.4344275283881
MYS,2015,1.59447772809976
MYS,2014,1.66144687296396
MYS,2013,2.07792968739967
MYS,2012,2.02947587841498
MYS,2011,1.81743121597224
MYS,2010,1.88443680805509
MYS,2009,1.99468244682113
MYS,2008,2.16539253688213
MYS,2007,2.41495895208709
MYS,2006,2.22576283384124
MYS,2005,2.33781672263912
MYS,2004,1.96778903559431
MYS,2003,2.28933999827064
MYS,2002,2.34415745618505
MYS,2001,2.19751834720607
MYS,2000,2.39900911780206
MYS,1999,2.62084286351063
MYS,1998,2.87126605600909
MYS,1997,2.52628996517626
MYS,1996,2.14387594641691
MYS,1995,1.9478029631051
MYS,1994,1.69521916913474
MYS,1993,1.86309708994844
MYS,1992,1.94323497387583
MYS,1991,2.09350287108381
MYS,1990,1.75515616375798
MDV,2019,0.615093155858455
MDV,2015,0.934243286294184
MDV,2013,0.749867835793941
MDV,2012,2.58519510467455
MDV,2011,0.802838838131633
MDV,2010,1.66300804895896
MDV,2009,1.72277654152609
MDV,2008,1.48734271350805
MDV,2007,0.924559062373836
MDV,2002,2.74333369911116
MDV,2001,2.44100185690498
MDV,1997,2.24125211284704
MDV,1995,0.779274417589782
MDV,1990,0.444915065713955
MLT,2023,0.562898250512237
MLT,2022,1.51460075124197
MLT,2021,0.38140534520521
MLT,2020,1.35081285163347
MLT,2019,0.992032983112623
MLT,2018,1.65099085247881
MLT,2017,1.92347764758684
MLT,2016,1.09825180278033
MLT,2015,0.898915795186531
MLT,2014,1.3809468462051
MLT,2013,1.63378670914512
MLT,2012,2.81287028800276
MLT,2011,0.70649991698626
MLT,2010,0.946408439124052
MLT,2009,0.950582766647378
MLT,2008,1.43208686084173
MLT,2007,0.958780814316515
MLT,2006,0.0
MLT,2005,0.967774324705222
MLT,2004,1.70400258034676
MLT,2002,1.47941942650306
MLT,2001,1.48963031099757
MLT,2000,1.00026256892434
MLT,1999,2.51959933331402
MLT,1998,1.26976226241161
MLT,1994,0.786464422971053
MLT,1993,1.85078936166275
MLT,1992,1.60087728074985
MLT,1991,0.807903450151684
MLT,1990,1.08722832882134
MHL,1994,4.19186150089601
MHL,1992,4.31150633252493
MHL,1991,10.9727327590937
MRT,2020,0.999971522550119
MRT,2019,1.07437639165317
MRT,2018,1.22184990380814
MUS,2022,2.27249663925174
MUS,2021,2.65703154091809
MUS,2020,2.72750722204948
MUS,2019,2.09909272547754
MUS,2018,2.87081302588736
MUS,2017,2.55684129376169
MUS,2016,1.62563423926317
MUS,2015,1.62504048091912
MUS,2014,1.47058311329411
MUS,2013,2.71111133488538
MUS,2012,2.17194008548136
MUS,2011,2.48781940296999
MUS,2010,2.57267916079206
MUS,2009,2.97113619375561
MUS,2000,2.13705334044041
MUS,1999,1.90730260558267
MUS,1998,2.59391325703045
MUS,1997,2.02651611903587
MUS,1996,2.90007616964763
MUS,1995,2.15550595975843
MUS,1994,2.35489486702694
MUS,1993,1.85447903047836
MUS,1992,2.77362727817692
MUS,1991,2.6290953826739
MUS,1990,1.83650766030301
MEX,2023,24.8589948436701
MEX,2022,25.8814968854168
MEX,2021,27.9675034061893
MEX,2020,29.0010048931398
MEX,2019,29.150867187807
MEX,2018,29.4484283285099
MEX,2017,25.9959360229634
MEX,2016,20.0889396309777
MEX,2015,17.1484302942078
MEX,2014,16.7050327254596
MEX,2013,19.4881727966757
MEX,2012,22.2285552341782
MEX,2011,23.6134785680132
MEX,2010,22.6686472946558
MEX,2009,17.6812940453664
MEX,2008,12.6895495806052
MEX,2007,8.15173722925145
MEX,2006,9.74512148491559
MEX,2005,9.37610715749773
MEX,2004,8.93632612354424
MEX,2003,9.79524704840011
MEX,2002,9.93415725652767
MEX,2001,10.2748177070264
MEX,2000,10.8866310831903
MEX,1999,12.6127898786382
MEX,1998,14.2882186700123
MEX,1997,14.4137694382077
MEX,1996,15.6891033012258
MEX,1995,17.182014381969
MEX,1994,17.7449486456044
MEX,1993,18.2992621284592
MEX,1992,19.2853005228938
MEX,1991,17.9176802336618
MEX,1990,17.4993603611294
FSM,2019,0.906766290056401
MDA,2023,2.54314378217647
MDA,2022,2.46711784221268
MDA,2021,2.18269955950808
MDA,2020,3.03017368760082
MDA,2019,3.88747276359475
MDA,2018,5.26353672252251
MDA,2017,4.41522186881311
MDA,2016,6.17704523511996
MDA,2015,5.74963619861434
MDA,2014,4.81645276331263
MDA,2013,6.71802976908606
MDA,2012,6.57549697046181
MDA,2011,6.07207895051986
MDA,2010,7.29627258213572
MDA,2009,6.63750839806703
MDA,2008,6.2442055888815
MDA,2007,5.6343213777967
MDA,2006,6.68142956581036
MDA,2005,7.42102283004968
MDA,2004,6.84513524022656
MDA,2003,7.78918984978218
MDA,2002,9.67914129361844
MDA,2001,9.80960768729548
MDA,2000,10.2244020112084
MDA,1999,9.13932456184126
MDA,1998,8.68313939252062
MDA,1997,9.50514035235142
MDA,1996,9.11648601399996
MDA,1995,9.10695025679561
MDA,1994,9.04282284005073
MDA,1993,8.70007307386958
MDA,1992,11.1991117914865
MDA,1991,6.50719038928369
MDA,1990,6.51517316431626
MCO,2001,3.08194902456313
MNG,2023,5.91503475082916
MNG,2022,5.96571485950299
MNG,2021,6.16826672303943
MNG,2020,6.2295157189674
MNG,2019,6.34259904548525
MNG,2018,6.18744290031966
MNG,2017,6.15262900871161
MNG,2016,6.05101532090771
MNG,2015,7.18959068215609
MNG,2014,7.31195279430739
MNG,2013,7.29343322765452
MNG,2012,7.11868784339173
MNG,2011,9.68970892806502
MNG,2010,8.84617719300064
MNG,2009,8.2166309111906
MNG,2008,8.04729990312873
MNG,2007,11.3114993277327
MNG,2006,12.9992952911794
MNG,2005,15.5258847316187
MNG,2004,13.0958385318503
MNG,2003,13.6013688607961
MNE,2023,0.789201202111271
MNE,2022,2.60311804733607
MNE,2021,2.48405855422824
MNE,2020,2.96084285326556
MNE,2019,3.76021900823406
MNE,2018,2.2734838704439
MNE,2017,2.41891202175086
MNE,2016,4.48539323682796
MNE,2015,2.70638148835062
MNE,2014,3.16768705786018
MNE,2013,1.57927361310165
MNE,2012,2.68333491176563
MNE,2011,3.31917415785834
MNE,2010,2.37308541446332
MNE,2009,3.32048621405277
MNE,2008,3.79240081884254
MNE,2007,1.89460172708736
MNE,2002,4.26024411198762
MAR,2023,1.70500474577332
MAR,2022,1.65554646642091
MAR,2021,1.93752077304373
MAR,2020,2.93295948896857
MAR,2019,2.77264595868349
MAR,2018,1.42300060045045
MAR,2017,2.14690397826667
MAR,2016,1.69600616957935
MAR,2015,1.24539159959094
MAR,2014,1.03786663735302
MAR,2013,1.26969766486025
MAR,2012,1.14824532150367
MAR,2011,1.33991288287498
MAR,2010,1.38910211811739
MAR,2009,1.34870280078742
MAR,2008,1.34781265903932
MAR,2007,1.65777028677951
MAR,2006,1.61839760600646
MAR,2005,1.54489022780839
MAR,2004,1.56912399329637
MAR,2003,1.7246384434996
MAR,2002,1.58229248940382
MAR,2001,1.88445856997879
MAR,2000,1.62190105414949
MAR,1999,1.92670118661066
MAR,1998,2.01291392895891
MAR,1997,2.68985755036216
MAR,1994,0.707669920826543
MAR,1993,0.577795791819552
MAR,1992,0.523550480588602
MAR,1991,0.500019879822641
MAR,1990,0.36511995154489
MOZ,2011,3.58999788532633
MOZ,2010,3.80447436621262
MOZ,2009,3.67546173099644
MOZ,2008,4.56023813334375
MOZ,2007,3.98823072642875
MOZ,2006,4.30074700463675
MOZ,2005,5.3633248753027
MOZ,2004,5.69547466312653
MOZ,2003,5.38353149868699
MOZ,2002,5.48571293538495
MOZ,2001,5.93384443153743
MMR,2023,2.57510107248619
MMR,2022,3.90276297667527
MMR,2021,28.6567343550508
MMR,2020,2.96322722719558
MMR,2019,2.8855992129134
MMR,2018,2.77776467862348
MMR,2017,2.68234254369858
MMR,2016,2.60021730748139
MMR,2015,2.54849103640211
MMR,2014,2.42691467314289
MMR,2013,2.46306117021369
MMR,2012,2.88136755643538
MMR,2011,2.13477102911342
MMR,2010,1.63388087176703
MMR,2009,1.80639479787891
MMR,2008,1.63460845088229
MMR,2007,1.55636224574386
MMR,2006,1.62602866324403
MMR,2005,1.42500695375989
MMR,2004,1.57854127171045
MMR,2003,1.63712444533972
MMR,2002,1.76066037136134
MMR,2001,2.00126112222443
MMR,2000,2.29847796378963
MMR,1995,3.7859106268082
MMR,1990,5.13847622053973
NAM,2021,11.2077806904171
NAM,2020,11.1039385450139
NAM,2019,12.0354899812092
NAM,2018,18.4687504668112
NAM,2012,17.6793243946426
NAM,2011,14.350110071867
NAM,2010,14.8828532230738
NAM,2009,18.6772510841109
NAM,2008,17.2931273008652
NAM,2004,18.1248783522014
NAM,2002,18.3071640536188
NAM,2001,19.008663211721
NAM,2000,20.8946541027478
NAM,1999,21.3356691856642
NAM,1998,23.4887486297028
NAM,1997,19.3575484227298
NAM,1996,21.4445810971181
NAM,1995,23.2809179797032
NPL,2020,2.13004129984372
NPL,2019,1.95325811107588
NPL,2018,2.34689208986609
NPL,2017,2.24909570287775
NPL,2016,2.20708210796159
NPL,2015,2.1492523495048
NPL,2014,2.01645182571012
NPL,2013,2.19644830684281
NPL,2012,2.33158518920432
NPL,2011,2.47228294102196
NPL,2010,2.97345260913609
NPL,2009,2.96617589765324
NPL,2008,3.30492322037202
NPL,2007,3.13940777256144
NPL,2006,2.29621777735944
NPL,2005,3.33720291767318
NPL,2004,3.5976952610666
NPL,2003,2.94681426508019
NPL,2002,3.38742407363328
NPL,2001,3.39924065453341
NPL,2000,2.58692590461642
NPL,1999,2.61137742324944
NPL,1998,2.74489105041786
NPL,1997,2.47637084622437
NPL,1990,1.81309983065955
NLD,2023,0.690893081283378
NLD,2022,0.798685419651381
NLD,2021,0.710637312796065
NLD,2020,0.686068183497271
NLD,2019,0.712758090417298
NLD,2018,0.574010651743461
NLD,2017,0.762328497745067
NLD,2016,0.546362553519554
NLD,2015,0.607922883579319
NLD,2014,0.722251091061564
NLD,2013,0.736721493873159
NLD,2012,0.857217506852641
NLD,2011,0.848611455055905
NLD,2010,0.858612976325238
NLD,2009,0.923031739705049
NLD,2008,0.903763742179582
NLD,2007,0.86502275645006
NLD,2006,0.776046758999861
NLD,2005,1.05674155563289
NLD,2004,1.16282145658851
NLD,2003,1.23419738555447
NLD,2002,1.19719664433762
NLD,2001,1.24824619864232
NLD,2000,1.12088359004318
NLD,1999,1.27351102095183
NLD,1998,1.11201623897532
NLD,1997,1.32285042212284
NLD,1996,1.34910253032172
NLD,1995,1.23995886291917
NLD,1994,1.10426245955154
NLD,1993,1.2475860509483
NLD,1992,1.26335482236609
NLD,1991,1.16792443990765
NLD,1990,0.898151125968822
NCL,2009,3.10982139906977
NCL,2008,4.33369447453954
NCL,2007,4.78612025127131
NCL,2006,3.23171606142684
NZL,2022,1.46149415952832
NZL,2021,1.15511953382508
NZL,2020,1.02566226716727
NZL,2019,2.28484272415384
NZL,2018,1.12225498980074
NZL,2017,0.727234722175039
NZL,2016,1.06049711862933
NZL,2015,1.04030555507995
NZL,2014,0.950700013685658
NZL,2013,1.03281407483097
NZL,2012,0.929351914175937
NZL,2011,0.889862312060794
NZL,2010,0.98901264452666
NZL,2009,1.55658150539553
NZL,2008,1.19667072126864
NZL,2007,1.13656126994621
NZL,2006,1.17170499815875
NZL,2005,1.47520928927198
NZL,2004,1.10188506824525
NZL,2003,1.09382358838026
NZL,2002,1.51855734015571
NZL,2001,1.31046023491927
NZL,2000,1.34799747198628
NZL,1999,1.17323323133591
NZL,1998,1.28562661572437
NZL,1997,1.5885833807702
NZL,1996,1.28707772622167
NZL,1995,1.06138954670094
NZL,1994,1.5700179473573
NZL,1993,1.15904912114103
NZL,1992,1.88539284533879
NZL,1991,1.53988385975946
NZL,1990,1.86483565610858
NIC,2021,11.3473196321723
NIC,2019,7.94304819024202
NIC,2018,10.65611679854
NIC,2017,6.82368909372622
NIC,2016,7.26815838263741
NIC,2015,8.52113297894743
NIC,2014,8.6540960289815
NIC,2013,9.92672854383165
NIC,2012,11.4042929452756
NIC,2011,12.682480356333
NIC,2010,13.682036444762
NIC,2009,14.1781256977468
NIC,2008,13.1980225202019
NIC,2007,12.9883276955078
NIC,2006,13.3238467052683
NIC,2005,13.6463048137106
NIC,2004,12.2512960818705
NIC,2003,12.185846245133
NIC,2002,10.7574705924444
NIC,2001,10.5546083051206
NIC,2000,9.47710001137849
NIC,1999,11.3241413333581
NIC,1998,13.0844610149098
NIC,1997,14.1176773904877
NIC,1996,13.9958486029733
NIC,1995,15.2274500741019
NIC,1994,15.9364599055704
NIC,1993,17.1092468069475
NIC,1992,18.9578854934536
NIC,1991,17.1845629099381
NIC,1990,16.1439153174766
NER,2012,4.41784034939735
NER,2011,4.83806653628145
NGA,2023,15.7466808233499
NGA,2019,21.099298161443
NGA,2016,32.4390092901434
MKD,2023,1.52854990019388
MKD,2022,0.978137007650662
MKD,2021,0.756303996391349
MKD,2020,0.587601972312729
MKD,2019,1.21203114814657
MKD,2018,1.30226748209447
MKD,2017,1.59721486945216
MKD,2016,0.968765224591646
MKD,2015,1.26239291120934
MKD,2014,1.75189774323035
MKD,2013,1.09274417865374
MKD,2012,1.43048214400664
MKD,2011,1.47026715489338
MKD,2010,2.09602218858838
MKD,2009,1.69853564389181
MKD,2008,1.69014030096087
MKD,2007,2.01731819640226
MKD,2006,2.20176495393285
MKD,2004,2.34833978367957
MKD,2003,3.36310320258709
MKD,2002,2.8922855032866
MKD,2001,2.66176128260113
MKD,2000,2.28460045619096
MKD,1999,1.85538993216597
MKD,1998,2.35574959952257
NOR,2023,0.724747049690651
NOR,2022,0.549772609467286
NOR,2021,0.536233629966067
NOR,2020,0.576285998471727
NOR,2019,0.523586594350632
NOR,2018,0.470654459145075
NOR,2017,0.530624369587454
NOR,2016,0.515662484007301
NOR,2015,0.462448150409719
NOR,2014,0.564488422634429
NOR,2013,0.905489619398107
NOR,2012,0.538013921608383
NOR,2011,2.24108049961155
NOR,2010,0.593148682739496
NOR,2009,0.600585363631139
NOR,2008,0.713072143396291
NOR,2007,0.63707658297604
NOR,2006,0.708079443938776
NOR,2005,0.713803047463144
NOR,2004,0.78401608975242
NOR,2002,1.01365927914722
NOR,2001,0.819734419341124
NOR,2000,1.06883592856346
NOR,1999,0.739613970814833
NOR,1998,0.857533647476493
NOR,1997,0.862658716434205
NOR,1996,0.981480938327732
NOR,1995,0.963525401798696
NOR,1994,0.760988150030889
NOR,1993,0.881289800091005
NOR,1992,1.07319655443247
NOR,1991,1.17326206157397
NOR,1990,1.10811435598692
OMN,2023,0.138633928990513
OMN,2022,0.253687667354583
OMN,2021,0.24442141451561
OMN,2020,0.30956353421169
OMN,2019,0.500953881532248
OMN,2018,0.282739155186279
OMN,2017,0.374664193442209
OMN,2016,0.364391855614282
OMN,2015,0.38232739411622
OMN,2014,0.29981718647055
OMN,2013,2.53005219471595
OMN,2012,1.09948801917507
OMN,2011,1.10505749061595
OMN,2010,1.74074125114327
OMN,2009,1.3782011048703
OMN,2008,1.78943388784209
OMN,2007,1.43959124946404
OMN,2006,4.81152539272585
OMN,2005,2.15464496735916
OMN,2004,1.74649173472787
OMN,2003,1.48066954184488
OMN,2002,1.19804521807739
PAK,2023,4.33487075793336
PAK,2022,4.07754321000689
PAK,2021,3.78657227562101
PAK,2020,3.55316509010108
PAK,2019,3.47225684652177
PAK,2018,3.63153404981254
PAK,2017,3.68829384464626
PAK,2016,3.86846723526245
PAK,2015,4.36557663665432
PAK,2014,6.19607584212452
PAK,2013,6.60289823456376
PAK,2012,6.66740103101875
PAK,2011,6.80258538196207
PAK,2010,6.62018826058729
PAK,2009,6.42618722690055
PAK,2008,6.36361817693574
PAK,2007,5.72161914634586
PAK,2006,5.5920801274736
PAK,2005,5.5752755168276
PAK,2004,5.61283467417069
PAK,2003,5.59271505599106
PAK,2002,5.79944378334808
PAK,2001,6.02307111869464
PAK,2000,5.75029069524098
PAK,1999,6.19797206100045
PAK,1998,6.99278957469395
PAK,1997,6.52766592359976
PAK,1996,6.54026430686155
PAK,1990,7.06724574289916
PLW,2018,11.2268096213758
PLW,2015,16.8828610821914
PAN,2023,11.7072934419645
PAN,2022,11.3389170493456
PAN,2021,12.6570480772218
PAN,2020,11.6461589453797
PAN,2019,11.3349220328569
PAN,2018,9.62124332136356
PAN,2017,9.22242063167726
PAN,2016,10.0519063068018
PAN,2015,11.8938357734005
PAN,2014,15.5186126360303
PAN,2013,17.3318403029072
PAN,2012,16.9448445310514
PAN,2011,14.8639320731842
PAN,2010,12.677292626363
PAN,2009,15.7671135605313
PAN,2008,14.0831048875658
PAN,2007,8.11638724767199
PAN,2006,6.54810061378814
PAN,2005,10.9869362611305
PAN,2004,9.47355777770635
PAN,2003,10.5649025160456
PAN,2002,12.0152977748691
PAN,2001,9.9689317914936
PAN,2000,9.93233884821742
PAN,1999,9.65505372613931
PAN,1998,9.71003284824635
PAN,1997,11.1044699721912
PAN,1996,8.92013493862192
PAN,1995,13.8371118680945
PAN,1994,12.0994379005715
PAN,1993,11.7777590404338
PAN,1992,12.1421032113911
PAN,1991,11.7212472124661
PAN,1990,11.3211404379327
PNG,2010,9.34037927179888
PNG,2009,9.41073158244219
PNG,2008,8.39481935232785
PNG,2007,7.46767591349243
PNG,2006,9.04009057874364
PNG,2005,9.22596029165051
PNG,2003,9.94448560311182
PNG,2002,7.93382380682253
PNG,2001,7.6111531673875
PNG,2000,8.39795317499971
PNG,1999,8.41226452085377
PNG,1998,9.71665028352973
PRY,2023,6.7795163925492
PRY,2022,7.57344466296988
PRY,2021,7.85436422886151
PRY,2020,7.28375188027935
PRY,2019,8.50337786708883
PRY,2018,7.73254240471022
PRY,2017,8.53492626715061
PRY,2016,10.7054970567084
PRY,2015,10.0176925113933
PRY,2014,9.52253702792393
PRY,2013,10.0962064841382
PRY,2012,11.0055811353826
PRY,2011,11.2990930113132
PRY,2010,12.9139714270104
PRY,2009,14.4765607993953
PRY,2008,14.8390325698951
PRY,2007,14.0842878975945
PRY,2006,13.4782946324326
PRY,2005,16.2809142348236
PRY,2004,22.4380260884275
PRY,2003,24.1249473264161
PRY,2002,26.0770664744718
PRY,2001,25.3291976446545
PRY,2000,19.5064839944888
PER,2021,8.60480803979216
PER,2020,5.79501314909191
PER,2019,7.3499267457301
PER,2018,7.68710269227761
PER,2017,7.9394377010568
PER,2016,7.88881315592262
PER,2015,7.37746900609372
PER,2014,6.89338555748064
PER,2013,6.75097413739705
PER,2012,6.65981599009637
PER,2011,5.5180019181967
PHL,2023,4.34759149828352
PHL,2019,4.2994572517325
PHL,2018,5.16236715828629
PHL,2017,7.64708050157393
PHL,2016,10.4510468515231
PHL,2012,8.46913560836537
PHL,2011,8.64032540631909
PHL,2010,8.97369523950398
PHL,2009,9.62872513157651
PHL,2008,6.27837847973801
PHL,2007,6.54623986266116
PHL,2002,7.88863329981838
PHL,2001,7.18905777250657
PHL,2000,7.20247586332285
PHL,1999,7.3347410214259
PHL,1998,7.80171541157697
PHL,1994,9.33941787376518
PHL,1993,11.4881217256382
PHL,1992,12.5792315824779
PHL,1991,13.5239141267332
PHL,1990,14.7658089952637
POL,2023,0.802314721828908
POL,2022,0.703386223722305
POL,2021,0.717659927064458
POL,2020,0.69686389242182
POL,2019,0.661855188726895
POL,2018,0.713892149018161
POL,2017,0.750229542138962
POL,2016,0.67950291225801
POL,2015,0.778752821607014
POL,2014,0.750030452020356
POL,2013,0.797192575262003
POL,2012,1.0693406632409
POL,2011,1.10446216454824
POL,2010,1.00799699931893
POL,2009,1.01836330071281
POL,2008,0.857987263994944
POL,2002,1.87290370805637
POL,2001,2.02889838935666
POL,2000,2.23482252627397
POL,1999,1.93534675125864
POL,1998,1.98035630053945
POL,1997,2.10439521324408
POL,1996,2.27585734681098
POL,1995,2.2233999841573
POL,1994,2.39148895941217
POL,1993,2.36324011082264
POL,1992,2.24148158532643
POL,1991,2.22525405442468
POL,1990,1.78423829119899
PRT,2022,0.719971949892832
PRT,2021,0.789147831496343
PRT,2020,0.78106023430457
PRT,2019,0.705776821960449
PRT,2018,0.784476811591817
PRT,2017,0.735661094098411
PRT,2016,0.637904765071273
PRT,2015,0.96429532624377
PRT,2014,0.884088459392736
PRT,2013,1.37689714793445
PRT,2012,1.16045143463187
PRT,2011,1.07984686066494
PRT,2010,1.1721711445495
PRT,2005,1.28534783916604
PRT,2002,1.14279743752163
PRT,2001,1.01406904912049
PRT,2000,1.12805303055093
PRT,1999,1.06707167094564
PRT,1998,1.23037242241284
PRT,1997,1.12753493219435
PRT,1996,1.05287738974611
PRT,1995,1.08655014894958
PRT,1994,1.43021646326171
PRT,1993,1.402392472514
PRT,1992,1.43235243994931
PRT,1991,1.52523293783729
PRT,1990,1.55031373802425
PRI,2023,14.5896581532053
PRI,2022,17.6490453393793
PRI,2021,19.4269659812923
PRI,2020,16.9729272652066
PRI,2019,19.2516608739342
PRI,2018,20.1819536860636
PRI,2017,21.5903710503968
PRI,2016,20.2531208577657
PRI,2015,17.4342096389883
PRI,2014,19.7455156433427
PRI,2013,25.6184967764778
PRI,2012,27.8355055997358
PRI,2011,32.0057767848175
PRI,2010,27.726661419239
PRI,2009,25.5956168309387
PRI,2008,23.3120906130826
PRI,2007,20.5682169229389
PRI,2006,20.7350481897879
PRI,2005,21.7769172595927
PRI,2004,22.192056586322
PRI,2003,21.4921376348086
PRI,2002,21.5182856224394
PRI,2001,21.0332353967846
PRI,2000,19.265769452259
PRI,1999,15.6279813075639
PRI,1998,17.2918749139716
PRI,1997,19.3294496446478
PRI,1996,23.3336469576204
PRI,1995,23.3918255316361
